Time[s], Channel 0
0.000000000000000, 1
1.813367583333333, 0
1.814014083333333, 1
1.814383916666667, 0
1.815033500000000, 1
1.815400416666667, 0
1.815492333333333, 1
1.816417666666667, 0
1.816509500000000, 1
1.817434166666667, 0
1.817526000000000, 1
1.818449333333333, 0
1.818541166666667, 1
1.819467916666667, 0
1.820116583333333, 1
1.820485583333334, 0
1.821133750000000, 1
1.821502083333334, 0
1.821593916666667, 1
1.822517333333334, 0
1.823168000000000, 1
1.823532666666667, 0
1.823624500000000, 1
1.824549583333333, 0
1.824641333333333, 1
1.825566333333333, 0
1.826215166666667, 1
1.826581333333333, 0
1.826673333333333, 1
1.827598583333333, 0
1.827690500000000, 1
1.828616750000000, 0
1.828708583333333, 1
1.829633750000000, 0
1.829725416666667, 1
1.830649500000000, 0
1.830741250000000, 1
1.831664666666667, 0
1.831756333333334, 1
1.832680500000000, 0
1.833328500000000, 1
1.833696166666667, 0
1.833788000000000, 1
1.834711666666667, 0
1.834803500000000, 1
1.936364166666667, 0
1.937023000000000, 1
1.937377416666667, 0
1.938036000000000, 1
1.938391666666667, 0
1.939051000000000, 1
1.939405166666667, 0
1.939509583333333, 1
1.940417666666667, 0
1.941075666666667, 1
1.941428416666667, 0
1.942086000000000, 1
1.942443166666667, 0
1.943102000000000, 1
1.943455166666667, 0
1.944114000000000, 1
1.944467916666667, 0
1.944572333333333, 1
1.945479833333333, 0
1.946140083333334, 1
1.946492333333333, 0
1.946596750000000, 1
1.947505916666667, 0
1.947610166666667, 1
1.948516833333333, 0
1.949174583333333, 1
1.949527750000000, 0
1.950185250000000, 1
1.950540083333334, 0
1.950644583333333, 1
1.951552333333334, 0
1.951656666666667, 1
1.952566416666667, 0
1.953225333333333, 1
1.953580333333333, 0
1.953684666666667, 1
1.968525666666667, 0
1.969183333333334, 1
1.969537000000000, 0
1.970194333333333, 1
1.970550750000000, 0
1.971209083333334, 1
1.971563583333333, 0
1.971667750000000, 1
1.972575833333333, 0
1.972679833333334, 1
1.973590333333334, 0
1.974247500000000, 1
1.974601916666667, 0
1.975261583333333, 1
1.975614333333333, 0
1.976274000000000, 1
1.976628000000000, 0
1.976731916666667, 1
1.977643166666667, 0
1.978301333333333, 1
1.978657250000000, 0
1.978761333333333, 1
1.979670500000000, 0
1.979774333333334, 1
1.980684500000000, 0
1.981343750000000, 1
1.981696666666667, 0
1.982354416666667, 1
1.982710666666667, 0
1.982814750000000, 1
1.983723000000000, 0
1.983826750000000, 1
1.984734000000000, 0
1.985392166666667, 1
1.985747166666667, 0
1.986406916666667, 1
1.993919416666667, 0
1.994568833333333, 1
1.994934916666667, 0
1.995585333333334, 1
1.995950666666667, 0
1.996043166666667, 1
1.996966000000000, 0
1.997058333333333, 1
1.997982416666667, 0
1.998074833333333, 1
1.999000250000000, 0
1.999092583333334, 1
2.000017916666667, 0
2.000667750000000, 1
2.001033916666667, 0
2.001683166666667, 1
2.002049416666667, 0
2.002142000000000, 1
2.003067333333334, 0
2.003715500000000, 1
2.004083000000000, 0
2.004175666666667, 1
2.005101083333333, 0
2.005193500000000, 1
2.006116916666667, 0
2.006767916666667, 1
2.007132583333334, 0
2.007225083333334, 1
2.008148166666667, 0
2.008240583333333, 1
2.009164333333334, 0
2.009256750000000, 1
2.010180416666667, 0
2.010272833333334, 1
2.011198500000000, 0
2.011291000000000, 1
2.012214666666667, 0
2.012307166666667, 1
2.013232083333333, 0
2.013882666666667, 1
2.014249750000000, 0
2.014342500000000, 1
2.015265166666667, 0
2.015357583333333, 1
2.019398083333333, 0
2.020057500000000, 1
2.020409666666667, 0
2.021068500000000, 1
2.021422000000000, 0
2.022081583333334, 1
2.022433750000000, 0
2.022537833333333, 1
2.023445000000000, 0
2.023548916666667, 1
2.024456666666667, 0
2.025115000000000, 1
2.025470666666667, 0
2.026128000000000, 1
2.026484666666667, 0
2.026588666666667, 1
2.027497833333333, 0
2.028156750000000, 1
2.028509416666667, 0
2.029168333333333, 1
2.029521416666667, 0
2.030181166666667, 1
2.030533333333334, 0
2.030637500000000, 1
2.031545166666667, 0
2.031649166666667, 1
2.032559250000000, 0
2.032663166666667, 1
2.033570250000000, 0
2.033674250000000, 1
2.034581666666667, 0
2.035240000000000, 1
2.035595250000000, 0
2.035699333333334, 1
2.036609083333333, 0
2.036713000000000, 1
2.042783583333334, 0
2.043432083333333, 1
2.043801166666667, 0
2.044449583333333, 1
2.044819000000000, 0
2.044911750000000, 1
2.045835416666667, 0
2.045927833333333, 1
2.046853250000000, 0
2.046945666666667, 1
2.047870000000000, 0
2.047962500000000, 1
2.048885833333333, 0
2.049533916666667, 1
2.049903166666667, 0
2.050553750000000, 1
2.050918166666667, 0
2.051010916666667, 1
2.051935500000000, 0
2.052585666666667, 1
2.052952083333333, 0
2.053044833333333, 1
2.053969083333334, 0
2.054061666666667, 1
2.054985833333333, 0
2.055078500000000, 1
2.056001750000000, 0
2.056094250000000, 1
2.057019250000000, 0
2.057111750000000, 1
2.058036416666667, 0
2.058128833333333, 1
2.059055583333333, 0
2.059705666666667, 1
2.060070833333334, 0
2.060718833333333, 1
2.481176583333334, 0
2.481834416666667, 1
2.482187666666667, 0
2.482847833333333, 1
2.483199000000000, 0
2.483303166666667, 1
2.484210500000000, 0
2.484314500000000, 1
2.485222833333333, 0
2.485326833333334, 1
2.486236166666667, 0
2.486340250000000, 1
2.487247166666667, 0
2.487906333333334, 1
2.488259416666667, 0
2.488363666666667, 1
2.489272750000000, 0
2.489931333333333, 1
2.490283583333333, 0
2.490942416666667, 1
2.491295000000000, 0
2.491952833333333, 1
2.492307666666667, 0
2.492965500000000, 1
2.493319000000000, 0
2.493976250000000, 1
2.494330916666667, 0
2.494990916666667, 1
2.495344000000000, 0
2.496002583333333, 1
2.496356666666667, 0
2.496460916666667, 1
2.497370250000000, 0
2.497474250000000, 1
2.498382250000000, 0
2.499039333333334, 1
2.499395583333333, 0
2.499499666666667, 1
2.500408416666667, 0
2.501065750000000, 1
2.501420250000000, 0
2.501524416666667, 1
2.502432166666667, 0
2.503091833333333, 1
3.299036166666667, 0
3.299683416666667, 1
3.300050916666667, 0
3.300700250000000, 1
3.301068750000000, 0
3.301161083333334, 1
3.302084333333334, 0
3.302176500000000, 1
3.303100916666667, 0
3.303193000000000, 1
3.304118416666667, 0
3.304210500000000, 1
3.305135583333334, 0
3.305785000000000, 1
3.306150583333333, 0
3.306800416666667, 1
3.307167666666667, 0
3.307259916666667, 1
3.308185166666667, 0
3.308835666666667, 1
3.309200500000000, 0
3.309292833333334, 1
3.310217083333334, 0
3.310309333333334, 1
3.311232250000000, 0
3.311881750000000, 1
3.312248583333333, 0
3.312340916666667, 1
3.313265583333334, 0
3.313357750000000, 1
3.314282166666667, 0
3.314374166666667, 1
3.315298250000000, 0
3.315947666666667, 1
3.316314250000000, 0
3.316406500000000, 1
3.351304750000000, 0
3.351963750000000, 1
3.352317416666667, 0
3.352976500000000, 1
3.353329166666667, 0
3.353986500000000, 1
3.354343250000000, 0
3.354447166666667, 1
3.355356833333333, 0
3.355460500000000, 1
3.356369166666667, 0
3.357025916666667, 1
3.357382000000000, 0
3.358041583333334, 1
3.358396083333334, 0
3.359053333333334, 1
3.359409666666667, 0
3.359513666666667, 1
3.360423166666667, 0
3.361083000000000, 1
3.361436000000000, 0
3.361540000000000, 1
3.362447916666667, 0
3.362551666666667, 1
3.363459250000000, 0
3.363563083333334, 1
3.364472333333334, 0
3.365129500000000, 1
3.365484916666667, 0
3.366143500000000, 1
3.366496916666667, 0
3.367155833333333, 1
3.367508666666667, 0
3.367612500000000, 1
3.368522166666667, 0
3.368625916666667, 1
3.369535166666667, 0
3.370193666666667, 1
3.370549250000000, 0
3.370653250000000, 1
3.379719416666667, 0
3.380369416666667, 1
3.380737583333334, 0
3.381388250000000, 1
3.381755333333333, 0
3.381847750000000, 1
3.382771000000000, 0
3.382863250000000, 1
3.383787416666667, 0
3.383879666666667, 1
3.384802916666667, 0
3.384895166666667, 1
3.385818833333333, 0
3.386466333333333, 1
3.386836166666667, 0
3.387486083333334, 1
3.387852000000000, 0
3.387944250000000, 1
3.388867666666667, 0
3.389515750000000, 1
3.389883333333334, 0
3.389975583333333, 1
3.390900166666667, 0
3.390992333333334, 1
3.391916250000000, 0
3.392008500000000, 1
3.392933083333333, 0
3.393025333333334, 1
3.393949583333334, 0
3.394041833333334, 1
3.394964666666667, 0
3.395057000000000, 1
3.395982333333333, 0
3.396629750000000, 1
3.396999666666667, 0
3.397091916666667, 1
3.398015250000000, 0
3.398107416666667, 1
3.399031416666667, 0
3.399680500000000, 1
3.400049083333334, 0
3.400141333333333, 1
3.401066250000000, 0
3.401158500000000, 1
6.016279500000000, 0
6.016928000000000, 1
6.017294833333334, 0
6.017944833333334, 1
6.018310416666667, 0
6.018403333333334, 1
6.019326583333334, 0
6.019419500000001, 1
6.020342333333334, 0
6.020435250000000, 1
6.021358250000000, 0
6.021451083333334, 1
6.022374583333334, 0
6.023025833333334, 1
6.023390416666667, 0
6.024038666666667, 1
6.024405666666667, 0
6.024498500000000, 1
6.025422666666667, 0
6.026071000000000, 1
6.026439083333334, 0
6.026531833333333, 1
6.027455250000000, 0
6.027547916666667, 1
6.028470833333333, 0
6.028563750000000, 1
6.029488000000001, 0
6.030138166666667, 1
6.030505666666667, 0
6.030598666666667, 1
6.031523666666667, 0
6.032172166666667, 1
6.032541333333334, 0
6.033191333333334, 1
6.033556750000001, 0
6.034205750000000, 1
6.038573583333334, 0
6.039221916666667, 1
6.039588333333334, 0
6.040237083333333, 1
6.040604916666667, 0
6.040697916666667, 1
6.041622583333334, 0
6.041715333333333, 1
6.042639750000000, 0
6.042732500000001, 1
6.043656083333333, 0
6.043748666666667, 1
6.044671583333334, 0
6.045322500000000, 1
6.045687250000000, 0
6.046335916666667, 1
6.046702333333334, 0
6.046795083333333, 1
6.047718333333334, 0
6.048366833333334, 1
6.048734833333334, 0
6.048827666666667, 1
6.049752750000001, 0
6.049845500000000, 1
6.050768916666667, 0
6.051418666666667, 1
6.051784000000000, 0
6.052433750000001, 1
6.052800916666667, 0
6.052893916666667, 1
6.053819333333334, 0
6.054467750000001, 1
6.054837833333334, 0
6.055488500000000, 1
6.055854666666667, 0
6.055947333333334, 1
6.056872666666667, 0
6.056965166666667, 1
6.057888083333333, 0
6.057980666666667, 1
6.058903750000001, 0
6.059552750000000, 1
6.059919166666667, 0
6.060567250000000, 1
6.064931666666667, 0
6.065582083333334, 1
6.065946333333334, 0
6.066594916666667, 1
6.066963250000001, 0
6.067056083333334, 1
6.067982250000000, 0
6.068074833333334, 1
6.069001083333334, 0
6.069093666666667, 1
6.070016666666667, 0
6.070109500000000, 1
6.071033083333334, 0
6.071682250000000, 1
6.072048833333334, 0
6.072697083333334, 1
6.073066000000001, 0
6.073158916666667, 1
6.074084000000000, 0
6.074733000000000, 1
6.075100916666667, 0
6.075193833333334, 1
6.076116000000001, 0
6.076209000000000, 1
6.077131333333334, 0
6.077779750000000, 1
6.078147833333333, 0
6.078240916666667, 1
6.079163583333334, 0
6.079256416666667, 1
6.080180000000000, 0
6.080272916666667, 1
6.081197250000001, 0
6.081846000000001, 1
6.082213000000000, 0
6.082305833333334, 1
6.083229000000000, 0
6.083321666666667, 1
6.084245750000000, 0
6.084338500000000, 1
6.085263416666667, 0
6.085355916666667, 1
6.086278583333334, 0
6.086928083333333, 1
6.087294333333333, 0
6.087387250000001, 1
6.088309833333334, 0
6.088961000000000, 1
6.497031083333334, 0
6.497681666666667, 1
6.498046083333334, 0
6.498695500000000, 1
6.499065250000000, 0
6.499158000000000, 1
6.500081250000000, 0
6.500173750000000, 1
6.501099750000001, 0
6.501192250000001, 1
6.502115166666667, 0
6.502207750000000, 1
6.503132583333334, 0
6.503782833333334, 1
6.504148250000000, 0
6.504796666666667, 1
6.505164750000000, 0
6.505257500000001, 1
6.506180000000001, 0
6.506828333333334, 1
6.507195416666667, 0
6.507288166666667, 1
6.508214750000000, 0
6.508307250000001, 1
6.509229916666667, 0
6.509322416666667, 1
6.510245750000000, 0
6.510338166666667, 1
6.511261166666667, 0
6.511353666666667, 1
6.512276916666667, 0
6.512369500000000, 1
6.513292000000001, 0
6.513942333333334, 1
6.514307666666667, 0
6.514400500000001, 1
6.515326000000001, 0
6.515976583333334, 1
6.516341333333334, 0
6.516434083333333, 1
6.521354583333333, 0
6.522003583333333, 1
6.522369416666667, 0
6.522462083333334, 1
6.523388250000000, 0
6.524037833333334, 1
6.524404916666667, 0
6.524497666666667, 1
6.525421583333333, 0
6.525514166666667, 1
6.526437333333334, 0
6.526530000000000, 1
6.527453500000000, 0
6.528103416666667, 1
6.528471000000001, 0
6.529120583333333, 1
6.529487750000000, 0
6.529580416666667, 1
6.530506750000001, 0
6.531156166666667, 1
6.531525083333333, 0
6.531617666666667, 1
6.532543333333334, 0
6.532635833333334, 1
6.533559000000000, 0
6.533651583333334, 1
6.534574500000001, 0
6.535222416666667, 1
6.535592166666667, 0
6.536242833333334, 1
6.536607333333333, 0
6.536700000000001, 1
6.537622916666667, 0
6.538272500000001, 1
6.538641083333334, 0
6.539292000000001, 1
6.543654833333334, 0
6.544304166666667, 1
6.544671250000000, 0
6.544764000000001, 1
6.545686500000000, 0
6.546335416666667, 1
6.546704500000001, 0
6.546797250000000, 1
6.547723166666667, 0
6.547815750000001, 1
6.548740333333334, 0
6.548832833333334, 1
6.549757250000001, 0
6.550405000000000, 1
6.550774916666667, 0
6.551425416666667, 1
6.551793000000000, 0
6.551885583333334, 1
6.552810000000000, 0
6.553457750000001, 1
6.553824833333334, 0
6.553917583333334, 1
6.554841833333334, 0
6.554934333333334, 1
6.555856916666667, 0
6.555949500000001, 1
6.556872750000000, 0
6.556965333333333, 1
6.557889500000001, 0
6.557982166666667, 1
6.558905416666667, 0
6.559554583333334, 1
6.559921416666668, 0
6.560014083333334, 1
6.560939083333333, 0
6.561588500000000, 1
6.565952333333334, 0
6.566600750000000, 1
6.566967500000001, 0
6.567060250000001, 1
6.567984083333334, 0
6.568632666666667, 1
6.569000166666667, 0
6.569092833333333, 1
6.570016166666667, 0
6.570108666666667, 1
6.571033333333334, 0
6.571125833333333, 1
6.572048416666667, 0
6.572697583333333, 1
6.573063416666667, 0
6.573713416666667, 1
6.574080250000001, 0
6.574172833333334, 1
6.575097416666667, 0
6.575746666666667, 1
6.576112416666667, 0
6.576205166666667, 1
6.577129000000000, 0
6.577221666666667, 1
6.578144166666667, 0
6.578793750000000, 1
6.579159416666667, 0
6.579252250000001, 1
6.580177833333334, 0
6.580270416666667, 1
6.581195666666667, 0
6.581845166666667, 1
6.582211666666667, 0
6.582304333333334, 1
6.583227250000000, 0
6.583319833333333, 1
6.619201416666667, 0
6.619859750000001, 1
6.620214166666667, 0
6.620872500000001, 1
6.621227000000000, 0
6.621885166666667, 1
6.622238083333333, 0
6.622342166666667, 1
6.623250916666667, 0
6.623354833333334, 1
6.624262666666667, 0
6.624919583333334, 1
6.625276833333333, 0
6.625935583333334, 1
6.626287750000000, 0
6.626946666666667, 1
6.627300166666667, 0
6.627404333333334, 1
6.628313000000000, 0
6.628971083333334, 1
6.629327166666667, 0
6.629431333333334, 1
6.630339750000000, 0
6.630443750000000, 1
6.631350833333333, 0
6.631454750000001, 1
6.632361916666667, 0
6.632465833333334, 1
6.633373916666667, 0
6.634033500000000, 1
6.634386416666668, 0
6.635046250000000, 1
6.635398416666667, 0
6.636056333333333, 1
6.636409416666667, 0
6.637067666666667, 1
6.637421750000001, 0
6.637526000000000, 1
6.638435666666667, 0
6.638539666666667, 1
6.644610583333334, 0
6.645258083333334, 1
6.645625583333334, 0
6.645718250000001, 1
