Time[s], Channel 0
4.017293500000000, 0
4.017388833333333, 1
4.018308000000000, 0
4.018956333333334, 1
4.019320000000000, 0
4.019971666666667, 1
4.020332750000001, 0
4.020981750000001, 1
4.021346833333333, 0
4.021998416666667, 1
4.022359250000000, 0
4.022454500000000, 1
4.023373750000000, 0
4.024022583333333, 1
4.024385666666667, 0
4.024480916666667, 1
4.025397166666667, 0
4.025492333333333, 1
4.026410166666667, 0
4.027058500000000, 1
4.027422416666667, 0
4.028071166666667, 1
4.028435833333334, 0
4.028531166666667, 1
4.029449083333334, 0
4.029544250000000, 1
4.030461166666667, 0
4.031111000000000, 1
4.031472416666667, 0
4.031567666666667, 1
4.043430916666667, 0
4.044081000000000, 1
4.044442416666667, 0
4.045091666666667, 1
4.045456083333334, 0
4.046104750000000, 1
4.046467750000001, 0
4.046563083333334, 1
4.047479000000000, 0
4.047574166666667, 1
4.048492750000000, 0
4.049142916666667, 1
4.049504666666667, 0
4.050155666666667, 1
4.050517333333334, 0
4.051168416666667, 1
4.051531166666667, 0
4.051626416666667, 1
4.052542666666667, 0
4.053191500000001, 1
4.053555250000000, 0
4.053650500000000, 1
4.054566833333333, 0
4.054661916666667, 1
4.055579250000000, 0
4.056229666666667, 1
4.056591416666667, 0
4.057240166666667, 1
4.057603166666667, 0
4.057698416666667, 1
4.058616000000001, 0
4.058711166666667, 1
4.059628083333333, 0
4.060277666666667, 1
4.060639000000000, 0
4.061289000000000, 1
4.215921166666667, 0
4.216570833333334, 1
4.216932583333334, 0
4.217582250000000, 1
4.217944666666667, 0
4.218593333333334, 1
4.218955750000000, 0
4.219051000000000, 1
4.219969250000000, 0
4.220617416666667, 1
4.220981166666667, 0
4.221631500000000, 1
4.221992166666667, 0
4.222640916666667, 1
4.223004250000001, 0
4.223656000000000, 1
4.224018000000000, 0
4.224113333333333, 1
4.225030166666667, 0
4.225681083333334, 1
4.226042166666667, 0
4.226137416666667, 1
4.227056083333333, 0
4.227151166666667, 1
4.228069416666667, 0
4.228719583333334, 1
4.229082333333333, 0
4.229732000000000, 1
4.230093750000000, 0
4.230189000000000, 1
4.231105250000001, 0
4.231200416666667, 1
4.232119000000000, 0
4.232769500000000, 1
4.233129916666667, 0
4.233225166666667, 1
4.247079166666667, 0
4.247728166666667, 1
4.248090583333334, 0
4.248740166666667, 1
4.249101666666667, 0
4.249751916666667, 1
4.250113416666667, 0
4.250208666666667, 1
4.251125916666667, 0
4.251221000000000, 1
4.252139250000000, 0
4.252789500000000, 1
4.253153166666667, 0
4.253802166666667, 1
4.254166166666667, 0
4.254815583333333, 1
4.255177583333333, 0
4.255272916666667, 1
4.256188833333334, 0
4.256839666666667, 1
4.257200166666667, 0
4.257295416666667, 1
4.258214333333334, 0
4.258309500000000, 1
4.259226083333334, 0
4.259876916666667, 1
4.260238666666667, 0
4.260887000000000, 1
4.261250083333334, 0
4.261345333333334, 1
4.262262583333333, 0
4.262357666666666, 1
4.263274583333334, 0
4.263923166666667, 1
4.264287166666667, 0
4.264936583333333, 1
4.416590416666667, 0
4.417239833333333, 1
4.417603833333334, 0
4.418256166666667, 1
4.418616250000000, 0
4.419265000000000, 1
4.419629333333334, 0
4.419724666666667, 1
4.420642500000000, 0
4.421291750000000, 1
4.421654083333333, 0
4.422303166666667, 1
4.422667583333333, 0
4.423316166666667, 1
4.423679333333333, 0
4.424329916666667, 1
4.424690666666667, 0
4.424785916666667, 1
4.425702250000001, 0
4.426354000000000, 1
4.426715833333334, 0
4.426811083333334, 1
4.427727333333333, 0
4.427822500000000, 1
4.428740333333334, 0
4.429391916666667, 1
4.429751250000001, 0
4.430402333333333, 1
4.430766333333334, 0
4.430861666666667, 1
4.431780916666667, 0
4.431876000000000, 1
4.432794000000000, 0
4.433443833333333, 1
4.433806916666667, 0
4.433902166666667, 1
4.447761666666667, 0
4.448412333333334, 1
4.448775083333333, 0
4.449426750000001, 1
4.449788833333334, 0
4.450438166666667, 1
4.450800833333334, 0
4.450896166666667, 1
4.451812083333333, 0
4.451907250000001, 1
4.452823833333333, 0
4.453474000000000, 1
4.453835500000000, 0
4.454486750000000, 1
4.454848500000001, 0
4.455497833333333, 1
4.455861583333333, 0
4.455956833333333, 1
4.456875500000001, 0
4.457523916666667, 1
4.457889333333334, 0
4.457984583333333, 1
4.458903166666667, 0
4.458998333333334, 1
4.459916500000000, 0
4.460565750000001, 1
4.460928750000000, 0
4.461577166666667, 1
4.461940500000000, 0
4.462035833333333, 1
4.462952166666667, 0
4.463047250000001, 1
4.463964583333333, 0
4.464613666666667, 1
4.464975833333334, 0
4.465624083333333, 1
4.628208916666667, 0
4.628858583333334, 1
4.629220666666667, 0
4.629870333333334, 1
4.630232500000000, 0
4.630880750000000, 1
4.631245166666667, 0
4.631340416666667, 1
4.632257416666667, 0
4.632352500000001, 1
4.633271416666667, 0
4.633920583333333, 1
4.634283000000000, 0
4.634931666666667, 1
4.635295666666667, 0
4.635945416666667, 1
4.636306750000000, 0
4.636402083333333, 1
4.637320333333333, 0
4.637970833333334, 1
4.638333000000000, 0
4.638428166666667, 1
4.639347166666667, 0
4.639442250000000, 1
4.640360583333334, 0
4.640455666666667, 1
4.641373250000000, 0
4.642024750000000, 1
4.642386500000001, 0
4.642481750000000, 1
4.643400666666667, 0
4.643495833333334, 1
4.644412750000000, 0
4.645060916666667, 1
4.645424666666667, 0
4.645520000000000, 1
5.789511166666667, 0
5.790159250000000, 1
5.790523833333333, 0
5.791175333333333, 1
5.791536250000000, 0
5.791631666666667, 1
5.792547500000000, 0
5.792642750000001, 1
5.793560666666667, 0
5.793655833333334, 1
5.794572416666667, 0
5.794667500000000, 1
5.795583750000000, 0
5.796234333333333, 1
5.796597666666667, 0
5.796693000000000, 1
5.797608833333333, 0
5.798259416666667, 1
5.798620750000000, 0
5.799271500000001, 1
5.799635250000001, 0
5.800285500000000, 1
5.800646666666667, 0
5.801296833333334, 1
5.801659750000001, 0
5.802309583333334, 1
5.802672416666667, 0
5.803322666666667, 1
5.803685000000001, 0
5.804334750000001, 1
5.804696750000001, 0
5.804792416666667, 1
5.805710333333334, 0
5.805805833333333, 1
5.806724500000001, 0
5.806819916666667, 1
5.807737500000000, 0
5.807833000000000, 1
5.808748583333334, 0
5.809398416666667, 1
5.809759833333334, 0
5.809855500000000, 1
5.810775083333334, 0
5.810870500000000, 1
6.047721916666667, 0
6.048372333333334, 1
6.048733666666667, 0
6.049384666666667, 1
6.049744750000000, 0
6.050395500000000, 1
6.050757250000000, 0
6.050852500000000, 1
6.051769750000000, 0
6.052420583333333, 1
6.052780666666667, 0
6.053430000000001, 1
6.053795083333334, 0
6.054444000000000, 1
6.054808166666667, 0
6.055457500000000, 1
6.055819750000000, 0
6.055915166666667, 1
6.056832333333333, 0
6.057482916666667, 1
6.057844916666667, 0
6.057940250000001, 1
6.058858833333334, 0
6.058954000000000, 1
6.059871833333334, 0
6.060520416666667, 1
6.060883833333333, 0
6.061532833333334, 1
6.061897250000000, 0
6.061992500000001, 1
6.062908416666667, 0
6.063003583333334, 1
6.063920500000000, 0
6.064570333333334, 1
6.064931750000000, 0
6.065027000000001, 1
6.072914583333334, 0
6.073565250000001, 1
6.073927666666667, 0
6.074576000000000, 1
6.074941750000001, 0
6.075592750000000, 1
6.075954750000000, 0
6.076050083333334, 1
6.076966250000001, 0
6.077061500000000, 1
6.077980000000000, 0
6.078630250000001, 1
6.078992916666667, 0
6.079641666666667, 1
6.080004666666667, 0
6.080655333333334, 1
6.081016833333334, 0
6.081112000000000, 1
6.082028000000000, 0
6.082676833333334, 1
6.083039583333334, 0
6.083134833333333, 1
6.084053833333334, 0
6.084148916666667, 1
6.085065500000001, 0
6.085717333333334, 1
6.086077666666667, 0
6.086728416666667, 1
6.087092500000001, 0
6.087187750000000, 1
6.088105333333334, 0
6.088200500000000, 1
6.089119666666667, 0
6.089768583333334, 1
6.090131916666667, 0
6.090782333333333, 1
6.100102750000000, 0
6.100752500000000, 1
6.101116166666667, 0
6.101765583333334, 1
6.102128666666667, 0
6.102778000000001, 1
6.103142416666667, 0
6.103237666666667, 1
6.104155583333334, 0
6.104250666666667, 1
6.105167000000001, 0
6.105815166666667, 1
6.106180250000000, 0
6.106829583333334, 1
6.107193583333333, 0
6.107288916666667, 1
6.108206750000001, 0
6.108855333333334, 1
6.109218000000000, 0
6.109869083333334, 1
6.110231083333334, 0
6.110883166666667, 1
6.111243500000000, 0
6.111893833333334, 1
6.243646833333334, 0
6.244295250000000, 1
6.244659583333334, 0
6.245308666666667, 1
6.245671000000001, 0
6.246322000000000, 1
6.246683166666667, 0
6.246778333333333, 1
6.247695000000000, 0
6.248345500000000, 1
6.248709583333333, 0
6.249359500000001, 1
6.249720666666667, 0
6.250369000000000, 1
6.250732000000000, 0
6.251381000000000, 1
6.251743000000000, 0
6.251838333333334, 1
6.252757250000000, 0
6.253406500000001, 1
6.253769166666667, 0
6.253864500000001, 1
6.254780416666667, 0
6.254875583333334, 1
6.255791500000000, 0
6.256439666666667, 1
6.256804083333334, 0
6.257452750000001, 1
6.257818500000000, 0
6.257913750000000, 1
6.258832333333333, 0
6.258927500000000, 1
6.259844416666667, 0
6.260494250000001, 1
6.260856000000000, 0
6.260951250000001, 1
6.269834333333334, 0
6.270483666666667, 1
6.270845416666667, 0
6.271495416666667, 1
6.271857083333334, 0
6.272506833333334, 1
6.272870833333334, 0
6.272966166666667, 1
6.273884750000001, 0
6.273979833333334, 1
6.274897083333333, 0
6.275547666666667, 1
6.275911666666667, 0
6.276561000000000, 1
6.276925166666667, 0
6.277573500000001, 1
6.277938833333334, 0
6.278034083333334, 1
6.278950416666667, 0
6.279599250000000, 1
6.279964666666667, 0
6.280059916666667, 1
6.280976916666667, 0
6.281072000000000, 1
6.281990500000000, 0
6.282639750000000, 1
6.283002083333334, 0
6.283653833333334, 1
6.284014166666667, 0
6.284109500000000, 1
6.285028333333334, 0
6.285123500000000, 1
6.286043083333333, 0
6.286691666666667, 1
6.287055083333334, 0
6.287704000000001, 1
6.443340750000000, 0
6.443990666666667, 1
6.444353083333334, 0
6.445003750000001, 1
6.445366166666667, 0
6.446016833333334, 1
6.446377250000000, 0
6.446472500000000, 1
6.447389083333333, 0
6.448039583333334, 1
6.448400666666667, 0
6.449050666666667, 1
6.449411750000000, 0
6.450061083333334, 1
6.450423750000001, 0
6.451073166666667, 1
6.451435166666667, 0
6.451530500000001, 1
6.452448750000000, 0
6.453098000000001, 1
6.453460666666667, 0
6.453556000000001, 1
6.454472916666667, 0
6.454568000000000, 1
6.455487333333334, 0
6.456135833333334, 1
6.456499916666667, 0
6.457150500000000, 1
6.457511583333334, 0
6.457606833333334, 1
6.458522750000000, 0
6.458618000000000, 1
6.459534500000000, 0
6.460183083333334, 1
6.460545416666667, 0
6.460640750000000, 1
6.469519083333334, 0
6.470167500000001, 1
6.470531250000001, 0
6.471181250000001, 1
6.471542666666667, 0
6.472192666666667, 1
6.472554750000000, 0
6.472650000000001, 1
6.473569000000000, 0
6.473664083333333, 1
6.474583000000000, 0
6.475232500000001, 1
6.475594583333334, 0
6.476244250000001, 1
6.476606666666667, 0
6.477257000000001, 1
6.477618000000001, 0
6.477713333333334, 1
6.478630583333334, 0
6.479280416666667, 1
6.479641500000000, 0
6.479736833333334, 1
6.480652666666667, 0
6.480747833333334, 1
6.481663750000000, 0
6.482314666666667, 1
6.482675416666667, 0
6.483326333333333, 1
6.483686833333334, 0
6.483782083333334, 1
6.484701000000000, 0
6.484796166666667, 1
6.485715750000001, 0
6.486364250000000, 1
6.486727666666667, 0
6.487378333333334, 1
